message,severity,attributes,tags,timestamp
"2026-03-13T17:59:43  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:44.099378970Z
2026-03-13T17:59:43  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:44.099383264Z
2026-03-13T17:59:43  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:44.099388716Z
"2026-03-13T17:59:46  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&redeemable=true ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:46.562276322Z
2026-03-13T17:59:46  INFO      polymarket_client  Unclaimed positions: $0.00 (none found),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:46.562285540Z
"2026-03-13T17:59:46  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&limit=50 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:46.636685731Z
"2026-03-13T17:59:46  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:46.935684358Z
2026-03-13T17:59:46  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:46.935689859Z
2026-03-13T17:59:46  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:46.976296596Z
2026-03-13T17:59:49  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:49.247334251Z
"2026-03-13T17:59:49  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:49.247339601Z
2026-03-13T17:59:49  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:49.247344555Z
"2026-03-13T17:59:49  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&redeemable=true ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:49.568113038Z
2026-03-13T17:59:49  INFO      polymarket_client  Unclaimed positions: $0.00 (none found),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:49.568120870Z
"2026-03-13T17:59:49  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&limit=50 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:49.630250508Z
"2026-03-13T17:59:49  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:49.889474687Z
2026-03-13T17:59:49  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:49.889480321Z
2026-03-13T17:59:49  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:49.965085728Z
"2026-03-13T17:59:52  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&redeemable=true ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:52.541452761Z
2026-03-13T17:59:52  INFO      polymarket_client  Unclaimed positions: $0.00 (none found),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:52.541457432Z
"2026-03-13T17:59:52  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&limit=50 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:52.622065652Z
"2026-03-13T17:59:52  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:52.884218541Z
2026-03-13T17:59:52  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:52.890008833Z
2026-03-13T17:59:52  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:52.971635490Z
"2026-03-13T17:59:55  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&redeemable=true ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:55.658110776Z
2026-03-13T17:59:55  INFO      polymarket_client  Unclaimed positions: $0.00 (none found),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:55.658116535Z
"2026-03-13T17:59:55  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&limit=50 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:55.658121488Z
"2026-03-13T17:59:55  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:55.909352687Z
2026-03-13T17:59:55  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:55.909359866Z
2026-03-13T17:59:55  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:55.985684857Z
"2026-03-13T17:59:58  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&redeemable=true ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:58.576641886Z
2026-03-13T17:59:58  INFO      polymarket_client  Unclaimed positions: $0.00 (none found),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:58.576649181Z
"2026-03-13T17:59:58  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&limit=50 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:58.652092469Z
"2026-03-13T17:59:58  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:58.898205562Z
2026-03-13T17:59:58  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:58.898211016Z
2026-03-13T17:59:58  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:59:58.985049530Z
2026-03-13T18:00:01  INFO      engine  New 15m window: 1773424800 (18:00:00 UTC),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:01.483249708Z
"2026-03-13T18:00:01  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&redeemable=true ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:01.562049175Z
"2026-03-13T18:00:01  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&redeemable=true ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:01.628482315Z
2026-03-13T18:00:01  INFO      polymarket_client  Unclaimed positions: $0.00 (none found),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:01.628491110Z
"2026-03-13T18:00:01  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&limit=50 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:01.688947906Z
2026-03-13T18:00:03  WARNING   polymarket_client  pm_ob_source=rest yes_age_ms=None no_age_ms=None ws_connected=True ws_last_msg_age_ms=249 ws_fallback_to_rest=5,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:03.145114859Z
"2026-03-13T18:00:03  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:03.188633072Z
2026-03-13T18:00:03  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:03.188639492Z
2026-03-13T18:00:03  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:03.282356125Z
2026-03-13T18:00:03  INFO      signals  gate_eval: dir=UP primary=market_uncertain_5050=YES0.56_NO0.45 edge=-0.0135 req_edge=0.018 score=5.66 req_score=1.2 minutes_rem=15.0,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:03.824847730Z
"2026-03-13T18:00:03  INFO      signals  signal: score=-5.66 dir=UP postUp=0.5550 edge=-0.0135 regime=high monster=False gates=['market_uncertain_5050=YES0.56_NO0.45', 'not_one_sided=UP_px=0.56_need>=0.75', 'edge_insufficient=-0.0135_req=0.018', 'early_window_rem=15.0min']",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:03.826185587Z
"2026-03-13T18:00:03  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:03.917345447Z
Sizing: 0 (Min Notional: 5.75).,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T18:00:03.959554980Z
